FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c190r2.htb 25.000 35.000 0.256 0.504 0.161 1.225 1.296 1.021 -0.386 -0.667 0.516 41.578 11.815 11.507 0.480 0.416 0.460 0.694 0.084 0.392 180.000 180.000 0.002 0.000 0.877 -0.919 -0.969 -0.819 0.007 
m2c191r2.htb 25.000 35.000 -0.491 0.032 -0.478 1.283 1.409 1.056 -4.290 -0.302 16.805 29.811 29.830 108.047 0.517 0.516 0.555 0.686 0.652 0.266 180.000 180.000 0.012 0.095 0.786 -0.589 -0.399 -0.360 0.341 
m2c193r2.htb 25.000 52.000 0.295 0.628 0.157 1.235 1.564 1.022 -85.462 13.512 19.561 300.000 294.253 189.723 0.457 0.410 0.450 0.200 0.006 0.198 0.000 0.000 0.862 0.231 -0.068 -0.444 -0.561 0.598 0.089 
m2c195r2.htb 25.000 30.000 0.021 -0.132 -0.217 1.110 1.507 0.902 26.542 42.476 10.966 98.714 300.000 300.000 0.487 0.528 0.471 0.866 0.576 0.636 180.000 180.000 0.127 0.972 -0.548 0.014 0.075 -0.297 0.438 
m2c196r3.htb 25.000 27.000 0.435 -0.101 0.302 0.912 1.796 0.922 -0.397 0.648 0.424 6.460 3.799 3.871 0.619 0.565 0.676 0.032 0.166 0.008 0.000 0.000 0.000 0.000 0.965 0.991 0.988 0.974 0.000 
m2c197r2.htb 26.000 42.000 0.339 -0.532 0.108 1.102 1.218 1.210 -0.438 0.071 0.310 13.802 2.985 3.191 0.563 0.617 0.533 0.140 0.010 0.406 0.000 0.000 0.000 0.000 0.928 0.993 0.989 0.942 0.000 
m2c197r2.htb 26.000 42.000 0.339 -0.532 0.108 1.102 1.218 1.210 -0.438 0.071 0.310 13.802 2.985 3.191 0.563 0.617 0.533 0.146 0.004 0.424 0.000 0.000 0.000 0.000 0.928 0.993 0.989 0.942 0.000 
m2c199r2.htb 30.000 30.000 -0.265 0.130 -0.237 0.999 1.130 0.841 3.881 -9.756 0.763 18.646 31.739 13.567 0.576 0.507 0.525 0.146 0.856 0.656 0.000 0.000 0.000 0.225 -0.951 -0.449 -0.824 0.338 0.374 
m2c200r2.htb 30.000 30.000 -0.094 0.219 0.273 1.179 1.124 0.936 3.151 1.115 -0.342 9.662 6.899 5.912 0.538 0.541 0.392 0.462 0.462 0.036 0.000 0.000 0.000 0.001 0.919 0.914 0.937 0.947 0.000 
m2c202r2.htb 30.000 40.000 0.097 -0.293 0.170 0.839 0.943 0.965 0.288 -2.046 -9.481 156.058 32.992 68.224 0.452 0.503 0.520 0.418 0.964 0.706 180.000 180.000 0.406 0.202 0.317 -0.470 -0.251 0.442 0.234 
