FILE	 azimuth	 stim_type	 delta	 coherence	 bias	 bias_lower	 bias_upper	 thresh	 thresh_lower	 thresh_upper	 num_reps	 norm_rev	 CP_zero	 p_zero	 CP_all	 p_all	
m24c37r2.htb	90.000	3.000	4.000	60.000	-2.242	-3.870	-1.350	3.642	2.698	6.661	18.000	AllTrials	0.354	0.366	0.343	0.134	
m24c37r2.htb	90.000	1.000	0.000	18.000	-4.395	-74014.991	415.032	55.230	17.168	421663.398	20.000	AllTrials	0.631	0.360	0.774	0.000	
m24c37r2.htb	90.000	2.000	0.000	18.000	-3.492	-117346.942	12637.001	112.862	20.228	734226.853	20.000	AllTrials	0.791	0.050	0.692	0.002	
m24c37r2.htb	90.000	2.000	0.000	60.000	3.321	-0.800	8204.681	20.758	11.068	117.533	20.000	AllTrials	0.725	0.096	0.714	0.036	
m24c37r2.htb	90.000	3.000	-4.000	18.000	0.640	-17788.818	11663.953	55.394	17.196	410963.368	20.000	AllTrials	0.648	0.390	0.771	0.002	
m24c37r2.htb	90.000	3.000	-4.000	60.000	1.471	-4.409	411.101	24.348	12.191	736.088	20.000	AllTrials	 NaN	 NaN	0.820	0.042	
m24c37r2.htb	90.000	3.000	0.000	18.000	1.540	-5660.908	16331.230	47.444	16.755	472644.651	20.000	AllTrials	0.813	0.030	0.712	0.000	
m24c37r2.htb	90.000	3.000	0.000	60.000	1.063	-5.094	424.851	23.134	11.469	399.618	20.000	AllTrials	0.773	0.062	0.773	0.062	
m24c37r2.htb	90.000	3.000	4.000	18.000	2.544	-30.593	6765.737	38.237	14.473	146225.932	20.000	AllTrials	0.740	0.074	0.749	0.000	
m24c37r2.htb	90.000	3.000	4.000	60.000	0.475	-3.770	7.356	17.658	9.636	58.421	20.000	AllTrials	0.893	0.012	0.801	0.000	
m24c37r2.htb	90.000	1.000	0.000	18.000	-8.760	-99906.468	1670.869	79.788	17.356	582890.428	18.000	AllTrials	0.518	0.938	0.740	0.000	
m24c37r2.htb	90.000	2.000	0.000	18.000	-2.661	-70541.932	13770.469	102.714	18.831	683272.426	18.000	AllTrials	0.779	0.054	0.679	0.012	
m24c37r2.htb	90.000	2.000	0.000	60.000	2.449	-2.891	781.906	22.124	11.101	422.826	18.000	AllTrials	0.656	0.266	0.676	0.064	
m24c37r2.htb	90.000	3.000	-4.000	18.000	-0.696	-83926.869	11946.679	79.788	19.347	738958.575	18.000	AllTrials	0.634	0.440	0.738	0.000	
m24c37r2.htb	90.000	3.000	-4.000	60.000	2.249	-5.258	4373.355	25.859	12.216	45012.101	18.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c37r2.htb	90.000	3.000	0.000	18.000	0.537	-17103.903	2098.948	41.690	15.569	356717.845	18.000	AllTrials	0.779	0.046	0.679	0.012	
m24c37r2.htb	90.000	3.000	0.000	60.000	1.338	-21.596	10944.858	31.061	13.485	155960.530	18.000	AllTrials	0.869	0.012	0.869	0.012	
m24c37r2.htb	90.000	3.000	4.000	18.000	3.798	-6408.281	22490.272	52.611	16.695	372064.901	18.000	AllTrials	0.694	0.214	0.708	0.014	
m24c37r2.htb	90.000	3.000	4.000	60.000	0.026	-4.835	20.463	18.825	9.754	68.709	18.000	AllTrials	0.877	0.008	0.794	0.004	
m24c37r2.htb	90.000	1.000	0.000	18.000	-6.185	-104078.286	9.794	49.300	15.247	487477.702	16.000	AllTrials	0.509	1.032	0.745	0.002	
m24c37r2.htb	90.000	2.000	0.000	18.000	-7.266	-124973.915	3663.831	90.531	18.363	654693.633	16.000	AllTrials	0.917	0.006	0.725	0.002	
m24c37r2.htb	90.000	2.000	0.000	60.000	3.400	-0.266	22.417	15.560	8.473	54.350	16.000	AllTrials	0.643	0.308	0.643	0.308	
m24c37r2.htb	90.000	3.000	-4.000	18.000	1.506	-483.724	76.674	32.824	12.710	122696.569	16.000	AllTrials	0.729	0.214	0.818	0.000	
m24c37r2.htb	90.000	3.000	-4.000	60.000	0.411	-7.885	1991.811	24.159	11.264	3568.388	16.000	AllTrials	 NaN	 NaN	0.844	0.056	
m24c37r2.htb	90.000	3.000	0.000	18.000	3.276	-1537.214	23577.339	40.865	14.656	418321.697	16.000	AllTrials	0.827	0.036	0.752	0.000	
m24c37r2.htb	90.000	3.000	0.000	60.000	0.933	-5.492	1213.257	22.022	10.228	243.073	16.000	AllTrials	0.773	0.070	0.773	0.070	
m24c37r2.htb	90.000	3.000	4.000	18.000	2.930	-5.950	31.296	25.481	11.350	37132.898	16.000	AllTrials	0.820	0.034	0.822	0.000	
m24c37r2.htb	90.000	3.000	4.000	60.000	-0.923	-5.860	6.723	16.346	8.773	59.728	16.000	AllTrials	0.936	0.018	0.783	0.012	
m24c37r2.htb	90.000	1.000	0.000	18.000	-4.395	-75870.200	80.299	55.230	18.131	473418.998	20.000	AllTrials	0.631	0.376	0.774	0.000	
m24c37r2.htb	90.000	2.000	0.000	18.000	-3.492	-93118.893	6641.121	112.862	21.505	760258.546	20.000	AllTrials	0.791	0.018	0.692	0.002	
m24c37r2.htb	90.000	2.000	0.000	60.000	3.321	-0.942	291.977	20.758	10.707	125.247	20.000	AllTrials	0.725	0.084	0.714	0.018	
m24c37r2.htb	90.000	3.000	-4.000	18.000	0.640	-17495.594	18113.803	55.394	16.515	415936.376	20.000	AllTrials	0.648	0.400	0.771	0.000	
m24c37r2.htb	90.000	3.000	-4.000	60.000	1.471	-4.539	761.921	24.348	12.327	383.484	20.000	AllTrials	 NaN	 NaN	0.820	0.050	
m24c37r2.htb	90.000	3.000	0.000	18.000	1.540	-3936.388	15412.378	47.444	16.455	331062.910	20.000	AllTrials	0.813	0.014	0.712	0.002	
m24c37r2.htb	90.000	3.000	0.000	60.000	1.063	-5.047	97.482	23.134	11.217	212.514	20.000	AllTrials	0.773	0.076	0.773	0.076	
m24c37r2.htb	90.000	3.000	4.000	18.000	2.544	-1605.701	1048.917	38.237	15.659	273445.462	20.000	AllTrials	0.740	0.092	0.749	0.000	
m24c37r2.htb	90.000	3.000	4.000	60.000	0.475	-3.445	10.445	17.658	9.545	64.689	20.000	AllTrials	0.893	0.006	0.801	0.000	
m24c37r2.htb	90.000	1.000	0.000	18.000	-5.442	-59039.256	3.514	31.407	12.626	334400.014	14.000	AllTrials	0.600	0.596	0.772	0.006	
m24c37r2.htb	90.000	2.000	0.000	18.000	-9.840	-189562.660	3550.933	85.678	17.638	747330.365	14.000	AllTrials	0.985	0.006	0.707	0.014	
m24c37r2.htb	90.000	2.000	0.000	60.000	3.381	0.188	27.145	13.699	7.508	42.485	14.000	AllTrials	0.522	0.926	0.522	0.926	
m24c37r2.htb	90.000	3.000	-4.000	18.000	3.771	-9.490	504.221	28.999	11.710	128115.854	14.000	AllTrials	0.800	0.094	0.872	0.000	
m24c37r2.htb	90.000	3.000	-4.000	60.000	-1.449	-10.754	10.213	19.352	9.402	214.689	14.000	AllTrials	 NaN	 NaN	0.813	0.062	
m24c37r2.htb	90.000	3.000	0.000	18.000	4.293	-36.587	19412.921	36.864	12.249	186420.375	14.000	AllTrials	0.833	0.074	0.749	0.000	
m24c37r2.htb	90.000	3.000	0.000	60.000	-1.188	-6.675	4.893	15.672	8.572	70.167	14.000	AllTrials	0.722	0.174	0.722	0.174	
m24c37r2.htb	90.000	3.000	4.000	18.000	3.352	-4.055	17.321	21.128	10.456	41212.114	14.000	AllTrials	0.760	0.096	0.811	0.000	
m24c37r2.htb	90.000	3.000	4.000	60.000	-2.053	-8.766	2.779	15.237	8.248	64.796	14.000	AllTrials	 NaN	 NaN	0.744	0.154	
m24c49r2.htb	90.000	1.000	0.000	18.000	-5.620	-208097.260	78.847	49.681	13.465	775524.142	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	2.000	0.000	18.000	-3.262	-46914.369	3390.834	35.835	12.093	658609.846	10.000	AllTrials	0.583	0.738	0.426	0.428	
m24c49r2.htb	90.000	2.000	0.000	60.000	82.270	1.660	370886.021	300.000	15.682	990995.895	10.000	AllTrials	0.476	0.968	0.488	0.852	
m24c49r2.htb	90.000	3.000	-4.000	18.000	-360.694	-430728.708	360.635	300.000	-1161653.014	-18.859	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	3.000	-4.000	60.000	5.646	-5183.992	133836.914	59.147	14.215	858204.120	10.000	AllTrials	 NaN	 NaN	0.750	0.220	
m24c49r2.htb	90.000	3.000	0.000	18.000	-9.532	-239919.048	10158.778	113.633	14.728	1012178.498	10.000	AllTrials	 NaN	 NaN	0.329	0.170	
m24c49r2.htb	90.000	3.000	0.000	60.000	-17.241	-237920.720	580.532	300.000	-994514.068	-16.810	10.000	AllTrials	0.300	0.282	0.300	0.282	
m24c49r2.htb	90.000	3.000	4.000	18.000	42.940	-130.182	467037.825	300.000	17.180	1056166.076	10.000	AllTrials	 NaN	 NaN	0.750	0.050	
m24c49r2.htb	90.000	3.000	4.000	60.000	3.229	-21046.639	12148.957	38.531	12.773	660149.885	10.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c49r2.htb	90.000	1.000	0.000	18.000	-4.597	-161707.304	2636.804	60.049	14.003	748664.312	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	2.000	0.000	18.000	-5.589	-144553.418	2234.563	53.265	13.388	649524.151	10.000	AllTrials	0.542	0.820	0.561	0.520	
m24c49r2.htb	90.000	2.000	0.000	60.000	-8.303	-191540.417	2090.859	300.000	-644393.211	-13.591	10.000	AllTrials	0.000	0.820	0.367	0.202	
m24c49r2.htb	90.000	3.000	-4.000	18.000	-39.201	-409786.348	-1.857	129.525	16.074	1162086.988	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	3.000	-4.000	60.000	15.374	-0.691	193949.919	56.916	13.176	699310.365	10.000	AllTrials	 NaN	 NaN	0.375	0.442	
m24c49r2.htb	90.000	3.000	0.000	18.000	10.170	-3.400	119805.471	42.659	12.312	649225.358	10.000	AllTrials	 NaN	 NaN	0.579	0.546	
m24c49r2.htb	90.000	3.000	0.000	60.000	1.120	-21120.608	15560.509	35.485	11.415	481388.587	10.000	AllTrials	0.683	0.356	0.683	0.356	
m24c49r2.htb	90.000	3.000	4.000	18.000	-65.127	-443749.364	-0.631	231.756	16.354	1218856.517	10.000	AllTrials	 NaN	 NaN	0.645	0.280	
m24c49r2.htb	90.000	3.000	4.000	60.000	-1.702	-55291.119	30.390	29.698	11.153	402852.370	10.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c49r2.htb	90.000	1.000	0.000	18.000	2.166	-4.406	15.412	17.821	8.123	17344.868	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	2.000	0.000	18.000	-1.257	-42231.524	446.610	35.355	11.526	424360.132	10.000	AllTrials	0.313	0.440	0.678	0.066	
m24c49r2.htb	90.000	2.000	0.000	60.000	0.116	-4.408	7.374	13.462	7.128	64.030	10.000	AllTrials	0.405	0.628	0.536	0.728	
m24c49r2.htb	90.000	3.000	-4.000	18.000	1.520	-10.833	12772.666	22.108	9.559	72072.152	10.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c49r2.htb	90.000	3.000	-4.000	60.000	-9.260	-298217.140	5.605	49.632	14.036	943645.912	10.000	AllTrials	 NaN	 NaN	0.688	0.344	
m24c49r2.htb	90.000	3.000	0.000	18.000	2.417	-7.648	61194.759	24.541	9.897	192975.470	10.000	AllTrials	 NaN	 NaN	0.442	0.646	
m24c49r2.htb	90.000	3.000	0.000	60.000	-1.694	-8472.473	10.676	24.317	10.151	110674.497	10.000	AllTrials	0.683	0.368	0.683	0.368	
m24c49r2.htb	90.000	3.000	4.000	18.000	4.416	-0.685	32911.612	18.549	8.114	1904.256	10.000	AllTrials	 NaN	 NaN	0.309	0.146	
m24c49r2.htb	90.000	3.000	4.000	60.000	-2.780	-45673.372	3.716	21.462	9.503	188380.606	10.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c52r2.htb	90.000	1.000	0.000	18.000	-13.665	-312197.648	8768.059	94.299	13.032	1037459.206	8.000	AllTrials	0.667	0.422	0.654	0.206	
m24c52r2.htb	90.000	2.000	0.000	18.000	6.509	-3.227	116069.997	25.901	8.721	388091.764	8.000	AllTrials	0.600	0.542	0.639	0.250	
m24c52r2.htb	90.000	2.000	0.000	60.000	-1.011	-5.617	1.099	7.469	4.493	 NaN	8.000	AllTrials	0.775	0.206	0.775	0.206	
m24c52r2.htb	90.000	3.000	-4.000	18.000	0.035	-2.195	2.884	6.429	3.877	20.987	8.000	AllTrials	 NaN	 NaN	0.325	0.398	
m24c52r2.htb	90.000	3.000	-4.000	60.000	0.469	-0.889	1.840	3.103	1.489	5.769	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c52r2.htb	90.000	3.000	0.000	18.000	-0.395	-2.988	1.364	5.640	3.620	 NaN	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c52r2.htb	90.000	3.000	0.000	60.000	-1.369	-3.108	-0.275	2.929	1.633	5.356	8.000	AllTrials	0.350	0.392	0.350	0.392	
m24c52r2.htb	90.000	3.000	4.000	18.000	-0.904	-3.547	1.485	5.807	3.357	24.074	8.000	AllTrials	0.700	0.378	0.700	0.378	
m24c52r2.htb	90.000	3.000	4.000	60.000	-1.913	-4.645	-0.077	5.054	2.973	 NaN	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.115	-8.102	2.450	15.682	8.543	61.039	16.000	AllTrials	 NaN	 NaN	0.458	0.724	
m24c56r2.htb	90.000	2.000	0.000	18.000	11.968	2.686	84493.851	38.429	14.447	425987.324	16.000	AllTrials	0.792	0.058	0.663	0.048	
m24c56r2.htb	90.000	2.000	0.000	60.000	-1.224	-4.019	1.282	9.099	5.778	17.778	16.000	AllTrials	0.348	0.318	0.408	0.380	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-5.349	-23.067	-1.996	15.020	8.855	55.339	16.000	AllTrials	 NaN	 NaN	0.500	0.930	
m24c56r2.htb	90.000	3.000	-4.000	60.000	-2.253	-5.274	0.604	10.443	6.276	20.376	16.000	AllTrials	 NaN	 NaN	0.352	0.366	
m24c56r2.htb	90.000	3.000	0.000	18.000	-3.605	-10.780	-0.040	12.872	7.574	36.732	16.000	AllTrials	 NaN	 NaN	0.540	0.682	
m24c56r2.htb	90.000	3.000	0.000	60.000	-0.954	-6.268	5.244	16.001	8.869	62.335	16.000	AllTrials	 NaN	 NaN	0.598	0.346	
m24c56r2.htb	90.000	3.000	4.000	18.000	-3.468	-26.588	-0.088	15.353	8.990	83.411	16.000	AllTrials	0.421	0.574	0.476	0.792	
m24c56r2.htb	90.000	3.000	4.000	60.000	-1.229	-4.679	2.194	11.164	6.645	25.434	16.000	AllTrials	 NaN	 NaN	0.740	0.212	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.841	-11.258	2.425	16.300	8.349	69.314	14.000	AllTrials	 NaN	 NaN	0.503	0.996	
m24c56r2.htb	90.000	2.000	0.000	18.000	7.659	0.723	15206.567	28.176	10.972	180011.450	14.000	AllTrials	0.777	0.078	0.631	0.138	
m24c56r2.htb	90.000	2.000	0.000	60.000	-2.061	-5.481	0.467	8.968	5.609	21.963	14.000	AllTrials	0.352	0.368	0.429	0.496	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-5.537	-21.976	-2.146	12.898	7.597	46.700	14.000	AllTrials	 NaN	 NaN	0.520	0.840	
m24c56r2.htb	90.000	3.000	-4.000	60.000	-0.923	-3.721	1.862	9.029	5.716	19.999	14.000	AllTrials	 NaN	 NaN	0.425	0.714	
m24c56r2.htb	90.000	3.000	0.000	18.000	-3.999	-20.071	-0.778	13.010	7.834	55.432	14.000	AllTrials	 NaN	 NaN	0.551	0.648	
m24c56r2.htb	90.000	3.000	0.000	60.000	0.067	-7.976	4.848	16.364	8.851	119.925	14.000	AllTrials	 NaN	 NaN	0.582	0.442	
m24c56r2.htb	90.000	3.000	4.000	18.000	-2.883	-8.327	0.444	11.741	7.049	34.231	14.000	AllTrials	0.384	0.462	0.502	0.906	
m24c56r2.htb	90.000	3.000	4.000	60.000	-0.668	-3.389	2.044	8.767	5.304	17.065	14.000	AllTrials	 NaN	 NaN	0.725	0.064	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.509	-9.731	1.753	14.787	7.953	56.559	15.000	AllTrials	 NaN	 NaN	0.464	0.724	
m24c56r2.htb	90.000	2.000	0.000	18.000	11.547	2.900	73698.437	34.492	13.065	336669.403	15.000	AllTrials	0.789	0.074	0.650	0.068	
m24c56r2.htb	90.000	2.000	0.000	60.000	-1.194	-3.936	1.501	9.530	5.783	19.472	15.000	AllTrials	0.352	0.388	0.407	0.414	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-4.981	-20.931	-1.724	14.323	8.176	49.387	15.000	AllTrials	 NaN	 NaN	0.500	1.014	
m24c56r2.htb	90.000	3.000	-4.000	60.000	-0.700	-4.046	3.296	11.374	6.650	28.308	15.000	AllTrials	 NaN	 NaN	0.385	0.446	
m24c56r2.htb	90.000	3.000	0.000	18.000	-3.802	-22.745	-0.834	13.181	7.763	43.745	15.000	AllTrials	 NaN	 NaN	0.545	0.686	
m24c56r2.htb	90.000	3.000	0.000	60.000	0.227	-4.500	5.915	15.514	8.678	62.564	15.000	AllTrials	 NaN	 NaN	0.574	0.484	
m24c56r2.htb	90.000	3.000	4.000	18.000	-3.008	-8.056	0.257	11.757	7.038	30.752	15.000	AllTrials	0.384	0.478	0.504	0.958	
m24c56r2.htb	90.000	3.000	4.000	60.000	-0.661	-3.290	2.710	9.764	5.920	20.895	15.000	AllTrials	 NaN	 NaN	0.725	0.040	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.177	-9.455	3.726	16.077	8.483	112.755	13.000	AllTrials	 NaN	 NaN	0.520	0.872	
m24c56r2.htb	90.000	2.000	0.000	18.000	9.159	1.283	103958.088	33.241	11.627	316432.946	13.000	AllTrials	0.786	0.060	0.680	0.050	
m24c56r2.htb	90.000	2.000	0.000	60.000	-1.949	-4.936	1.013	9.075	5.560	18.829	13.000	AllTrials	0.365	0.364	0.469	0.786	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-6.144	-35.588	-2.699	13.312	7.778	72.601	13.000	AllTrials	 NaN	 NaN	0.520	0.876	
m24c56r2.htb	90.000	3.000	-4.000	60.000	0.045	-2.811	5.374	11.314	6.498	27.739	13.000	AllTrials	 NaN	 NaN	0.400	0.498	
m24c56r2.htb	90.000	3.000	0.000	18.000	-4.368	-22.515	-0.987	13.550	7.899	57.661	13.000	AllTrials	 NaN	 NaN	0.568	0.560	
m24c56r2.htb	90.000	3.000	0.000	60.000	-0.392	-11.243	4.465	16.777	9.213	130.201	13.000	AllTrials	 NaN	 NaN	0.565	0.582	
m24c56r2.htb	90.000	3.000	4.000	18.000	-3.466	-12.147	0.182	13.236	7.655	62.639	13.000	AllTrials	0.438	0.670	0.541	0.734	
m24c56r2.htb	90.000	3.000	4.000	60.000	-0.908	-3.585	2.135	8.616	5.303	17.924	13.000	AllTrials	 NaN	 NaN	0.694	0.434	
m24c56r2.htb	90.000	1.000	0.000	18.000	-2.177	-10.161	3.420	16.077	8.076	81.352	13.000	AllTrials	 NaN	 NaN	0.520	0.876	
m24c56r2.htb	90.000	2.000	0.000	18.000	9.159	0.888	45418.322	33.241	11.623	252145.669	13.000	AllTrials	0.786	0.066	0.680	0.048	
m24c56r2.htb	90.000	2.000	0.000	60.000	-1.949	-4.936	0.947	9.075	5.488	19.243	13.000	AllTrials	0.365	0.370	0.469	0.786	
m24c56r2.htb	90.000	3.000	-4.000	18.000	-6.144	-29.052	-2.617	13.312	7.696	65.157	13.000	AllTrials	 NaN	 NaN	0.520	0.902	
m24c56r2.htb	90.000	3.000	-4.000	60.000	0.045	-3.346	4.127	11.314	6.732	30.420	13.000	AllTrials	 NaN	 NaN	0.400	0.498	
m24c56r2.htb	90.000	3.000	0.000	18.000	-4.368	-20.262	-0.976	13.550	7.682	56.860	13.000	AllTrials	 NaN	 NaN	0.568	0.558	
m24c56r2.htb	90.000	3.000	0.000	60.000	-0.392	-11.652	5.169	16.777	8.932	119.425	13.000	AllTrials	 NaN	 NaN	0.565	0.524	
m24c56r2.htb	90.000	3.000	4.000	18.000	-3.466	-12.584	0.131	13.236	7.702	62.092	13.000	AllTrials	0.438	0.724	0.541	0.674	
m24c56r2.htb	90.000	3.000	4.000	60.000	-0.908	-3.492	2.050	8.616	5.205	18.959	13.000	AllTrials	 NaN	 NaN	0.694	0.394	
m24c64r2.htb	90.000	1.000	0.000	16.000	-5.139	-64.204	-0.255	17.873	8.941	13328.466	11.000	AllTrials	 NaN	 NaN	0.371	0.524	
m24c64r2.htb	90.000	2.000	0.000	16.000	4.913	-0.951	53481.568	22.769	9.446	10214.699	11.000	AllTrials	0.391	0.596	0.529	0.694	
m24c64r2.htb	90.000	2.000	0.000	60.000	1.404	0.360	3.398	3.796	2.242	7.189	11.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-0.845	-3.201	1.824	7.264	4.373	16.366	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	0.826	-1.211	4.237	7.382	4.203	15.525	11.000	AllTrials	0.852	0.076	0.581	0.452	
m24c64r2.htb	90.000	3.000	0.000	16.000	0.064	-1.806	2.876	6.653	3.929	14.008	11.000	AllTrials	 NaN	 NaN	0.496	1.052	
m24c64r2.htb	90.000	3.000	0.000	60.000	-0.233	-2.353	1.878	6.142	3.645	11.763	11.000	AllTrials	 NaN	 NaN	0.356	0.264	
m24c64r2.htb	90.000	3.000	4.000	16.000	0.603	-1.249	4.070	6.823	3.967	13.350	11.000	AllTrials	 NaN	 NaN	0.681	0.278	
m24c64r2.htb	90.000	3.000	4.000	60.000	-3.858	-7.180	-1.701	6.089	3.746	13.272	11.000	AllTrials	 NaN	 NaN	0.557	0.684	
m24c64r2.htb	90.000	1.000	0.000	16.000	-5.140	-272.350	0.990	20.361	9.309	52056.015	11.000	AllTrials	 NaN	 NaN	0.400	0.518	
m24c64r2.htb	90.000	2.000	0.000	16.000	4.723	-1.540	71668.011	23.494	9.992	69582.840	11.000	AllTrials	0.391	0.578	0.534	0.826	
m24c64r2.htb	90.000	2.000	0.000	60.000	1.401	0.302	3.078	3.506	2.021	7.048	11.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-1.650	-3.755	0.233	5.259	3.084	10.816	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	0.826	-1.282	4.169	7.382	4.316	15.308	11.000	AllTrials	0.852	0.056	0.581	0.458	
m24c64r2.htb	90.000	3.000	0.000	16.000	-0.713	-2.044	0.842	3.504	2.100	6.579	11.000	AllTrials	 NaN	 NaN	0.496	0.992	
m24c64r2.htb	90.000	3.000	0.000	60.000	-0.292	-2.160	1.899	5.820	3.626	13.543	11.000	AllTrials	 NaN	 NaN	0.365	0.280	
m24c64r2.htb	90.000	3.000	4.000	16.000	-0.112	-1.752	1.467	4.447	2.865	10.150	11.000	AllTrials	 NaN	 NaN	0.717	0.212	
m24c64r2.htb	90.000	3.000	4.000	60.000	-3.596	-6.961	-1.344	6.100	3.796	14.006	11.000	AllTrials	 NaN	 NaN	0.557	0.706	
m24c64r2.htb	90.000	1.000	0.000	16.000	-4.052	-209.791	5.155	20.777	9.059	108109.483	9.000	AllTrials	 NaN	 NaN	0.440	0.748	
m24c64r2.htb	90.000	2.000	0.000	16.000	2.933	-4.227	17.772	17.062	7.832	219.986	9.000	AllTrials	0.548	0.936	 NaN	0.000	
m24c64r2.htb	90.000	2.000	0.000	60.000	1.815	0.632	3.940	3.502	1.868	6.771	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-1.149	-3.886	1.740	7.485	4.347	20.728	9.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	1.257	-1.096	6.433	8.059	4.259	20.406	9.000	AllTrials	0.810	0.158	0.618	0.296	
m24c64r2.htb	90.000	3.000	0.000	16.000	-0.475	-1.874	1.012	3.542	2.059	7.360	9.000	AllTrials	 NaN	 NaN	0.547	0.716	
m24c64r2.htb	90.000	3.000	0.000	60.000	-0.390	-2.659	1.954	6.101	3.555	13.080	9.000	AllTrials	 NaN	 NaN	0.422	0.594	
m24c64r2.htb	90.000	3.000	4.000	16.000	0.230	-1.217	2.636	4.492	2.696	9.237	9.000	AllTrials	 NaN	 NaN	0.771	0.116	
m24c64r2.htb	90.000	3.000	4.000	60.000	-2.665	-6.028	-0.615	6.020	3.524	14.773	9.000	AllTrials	 NaN	 NaN	0.600	0.680	
m24c64r2.htb	90.000	1.000	0.000	16.000	-4.542	-36.162	0.824	18.182	9.037	895.757	12.000	AllTrials	 NaN	 NaN	0.371	0.528	
m24c64r2.htb	90.000	2.000	0.000	16.000	3.024	-8.247	2998.204	25.621	10.560	129652.157	12.000	AllTrials	0.391	0.666	0.532	0.760	
m24c64r2.htb	90.000	2.000	0.000	60.000	1.243	0.111	3.245	3.697	2.197	7.359	12.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-0.842	-3.032	1.537	6.795	4.087	13.374	12.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	0.792	-1.364	4.059	7.443	4.244	15.686	12.000	AllTrials	0.767	0.180	0.543	0.690	
m24c64r2.htb	90.000	3.000	0.000	16.000	-0.033	-1.881	2.474	6.396	3.638	12.573	12.000	AllTrials	 NaN	 NaN	0.530	0.860	
m24c64r2.htb	90.000	3.000	0.000	60.000	0.146	-1.566	2.025	5.249	3.235	10.043	12.000	AllTrials	 NaN	 NaN	0.356	0.236	
m24c64r2.htb	90.000	3.000	4.000	16.000	0.410	-1.364	3.220	6.596	3.899	13.019	12.000	AllTrials	 NaN	 NaN	0.595	0.518	
m24c64r2.htb	90.000	3.000	4.000	60.000	-3.791	-7.693	-1.609	6.470	4.302	16.101	12.000	AllTrials	 NaN	 NaN	0.557	0.776	
m24c64r2.htb	90.000	1.000	0.000	16.000	-5.182	-1029.886	0.062	19.689	9.329	66397.995	12.000	AllTrials	 NaN	 NaN	0.371	0.498	
m24c64r2.htb	90.000	2.000	0.000	16.000	4.676	-3.191	53962.560	25.846	9.739	121035.485	12.000	AllTrials	0.391	0.568	0.520	0.832	
m24c64r2.htb	90.000	2.000	0.000	60.000	1.232	0.138	3.271	3.769	2.348	7.217	12.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c64r2.htb	90.000	3.000	-4.000	16.000	-0.842	-3.053	1.467	6.795	4.001	12.897	12.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m24c64r2.htb	90.000	3.000	-4.000	60.000	0.940	-1.100	4.415	7.456	4.282	15.463	12.000	AllTrials	 NaN	 NaN	0.468	0.774	
m24c64r2.htb	90.000	3.000	0.000	16.000	0.122	-1.841	2.743	6.613	3.972	13.387	12.000	AllTrials	 NaN	 NaN	0.530	0.822	
m24c64r2.htb	90.000	3.000	0.000	60.000	0.146	-1.495	2.358	5.249	3.284	10.070	12.000	AllTrials	 NaN	 NaN	0.356	0.236	
m24c64r2.htb	90.000	3.000	4.000	16.000	0.504	-1.342	3.130	6.651	3.856	12.836	12.000	AllTrials	 NaN	 NaN	0.639	0.468	
